"nm_prov","nm_kota","nm_kec","nm_desa","nm_dapil","bsndslhn","kwooarmn"
SUMATERA UTARA,MANDAILING NATAL,BUKIT MALINTANG,HUTA BANGUN,SUMUT II,255,46
SUMATERA UTARA,MANDAILING NATAL,BUKIT MALINTANG,JANJI MATOGU,SUMUT II,34,279
SUMATERA UTARA,MANDAILING NATAL,BUKIT MALINTANG,MALINTANG JAE,SUMUT II,1015,47
SUMATERA UTARA,MANDAILING NATAL,BUKIT MALINTANG,MALINTANG JULU,SUMUT II,1411,175
SUMATERA UTARA,MANDAILING NATAL,BUKIT MALINTANG,PASAR BARU MALINTANG,SUMUT II,394,69
SUMATERA UTARA,MANDAILING NATAL,BUKIT MALINTANG,SIDOJADI,SUMUT II,592,123
SUMATERA UTARA,MANDAILING NATAL,BUKIT MALINTANG,MALINTANG,SUMUT II,683,30
SUMATERA UTARA,MANDAILING NATAL,BUKIT MALINTANG,LAMBOU DARUL IHSAN,SUMUT II,185,26
SUMATERA UTARA,MANDAILING NATAL,BUKIT MALINTANG,BANGE NAULI,SUMUT II,198,23
SUMATERA UTARA,MANDAILING NATAL,BUKIT MALINTANG,HUTA BANGUN JAE,SUMUT II,462,38
SUMATERA UTARA,ASAHAN,BUNTU PANE,AMBALUTU,SUMUT III,482,1084
SUMATERA UTARA,ASAHAN,BUNTU PANE,BUNTU PANE,SUMUT III,882,1196
SUMATERA UTARA,ASAHAN,BUNTU PANE,LESTARI,SUMUT III,613,535
SUMATERA UTARA,ASAHAN,BUNTU PANE,PRAPAT JANJI,SUMUT III,1104,751
SUMATERA UTARA,ASAHAN,BUNTU PANE,SEI SILAU TIMUR,SUMUT III,1713,1389
SUMATERA UTARA,ASAHAN,BUNTU PANE,SIONGGANG,SUMUT III,533,688
SUMATERA UTARA,ASAHAN,BUNTU PANE,MEKAR SARI,SUMUT III,1017,569
SUMATERA UTARA,ASAHAN,BUNTU PANE,PERKEBUNAN SEI SILAU,SUMUT III,155,351
SUMATERA UTARA,ASAHAN,BUNTU PANE,KARYA AMBALUTU,SUMUT III,212,460
SUMATERA UTARA,KOTA TANJUNG BALAI,DATUK BANDAR,GADING,SUMUT III,2666,1435
SUMATERA UTARA,KOTA TANJUNG BALAI,DATUK BANDAR,SIRANTAU,SUMUT III,2363,2406
SUMATERA UTARA,KOTA TANJUNG BALAI,DATUK BANDAR,SIJAMBI,SUMUT III,2282,2404
SUMATERA UTARA,KOTA TANJUNG BALAI,DATUK BANDAR,PAHANG,SUMUT III,2730,1167
SUMATERA UTARA,KOTA TANJUNG BALAI,DATUK BANDAR,PANTAI JOHOR,SUMUT III,1274,696
SUMATERA UTARA,KOTA TANJUNG BALAI,DATUK BANDAR TIMUR,PULAU SIMARDAN,SUMUT III,3184,853
SUMATERA UTARA,KOTA TANJUNG BALAI,DATUK BANDAR TIMUR,SEMULA JADI,SUMUT III,2479,412
SUMATERA UTARA,KOTA TANJUNG BALAI,DATUK BANDAR TIMUR,SELAT LANCANG,SUMUT III,2205,645
SUMATERA UTARA,KOTA TANJUNG BALAI,DATUK BANDAR TIMUR,BUNGA TANJUNG,SUMUT III,3207,845
SUMATERA UTARA,KOTA TANJUNG BALAI,DATUK BANDAR TIMUR,SELAT TANJUNG MEDAN,SUMUT III,2427,435
SUMATERA UTARA,DELI SERDANG,DELI TUA,DELI TUA,SUMUT I,3920,2715
SUMATERA UTARA,DELI SERDANG,DELI TUA,DELI TUA TIMUR,SUMUT I,957,2578
SUMATERA UTARA,DELI SERDANG,DELI TUA,DELI TUA BARAT,SUMUT I,2032,2279
SUMATERA UTARA,DELI SERDANG,DELI TUA,KEDAI DURIAN,SUMUT I,4000,1680
SUMATERA UTARA,DELI SERDANG,DELI TUA,SUKA MAKMUR,SUMUT I,4125,1568
SUMATERA UTARA,DELI SERDANG,DELI TUA,MEKAR SARI,SUMUT I,3546,2147
SUMATERA UTARA,KARO,DOLAT RAYAT,KUBUCOLIA,SUMUT III,33,726
SUMATERA UTARA,KARO,DOLAT RAYAT,UJUNG SAMPUN,SUMUT III,18,468
SUMATERA UTARA,KARO,DOLAT RAYAT,BUKIT,SUMUT III,8,630
SUMATERA UTARA,KARO,DOLAT RAYAT,MELAS,SUMUT III,7,220
SUMATERA UTARA,KARO,DOLAT RAYAT,SAMPUN,SUMUT III,44,1126
SUMATERA UTARA,KARO,DOLAT RAYAT,SUGIHEN,SUMUT III,8,381
SUMATERA UTARA,KARO,DOLAT RAYAT,DOLAT RAKYAT,SUMUT III,253,1430
SUMATERA UTARA,SIMALUNGUN,DOLOG MASAGAL,SINAMAN LABAH,SUMUT III,22,374
SUMATERA UTARA,SIMALUNGUN,DOLOG MASAGAL,BANGUN PANE,SUMUT III,12,1085
SUMATERA UTARA,SIMALUNGUN,DOLOG MASAGAL,PARJALANGAN,SUMUT III,1,474
SUMATERA UTARA,SIMALUNGUN,DOLOG MASAGAL,DOLOK HULUAN,SUMUT III,36,1207
SUMATERA UTARA,SIMALUNGUN,DOLOG MASAGAL,RAYA USANG,SUMUT III,32,1090
SUMATERA UTARA,SIMALUNGUN,DOLOG MASAGAL,RAYA HULUAN,SUMUT III,41,1151
SUMATERA UTARA,SIMALUNGUN,DOLOG MASAGAL,BAH BOLON,SUMUT III,24,550
SUMATERA UTARA,SIMALUNGUN,DOLOG MASAGAL,BINTANG MARIAH,SUMUT III,13,340
SUMATERA UTARA,SIMALUNGUN,DOLOG MASAGAL,PARTUAHAN,SUMUT III,14,394
SUMATERA UTARA,SIMALUNGUN,DOLOG MASAGAL,PAMATANG SINAMAN,SUMUT III,3,280
SUMATERA UTARA,PADANG LAWAS UTARA,DOLOK,SIGUGAH,SUMUT II,21,64
SUMATERA UTARA,PADANG LAWAS UTARA,DOLOK,SINGANYAL,SUMUT II,236,64
SUMATERA UTARA,PADANG LAWAS UTARA,DOLOK,BINANGA PANASAHAN,SUMUT II,104,39
SUMATERA UTARA,PADANG LAWAS UTARA,DOLOK,AEK HARUAYA,SUMUT II,85,51
SUMATERA UTARA,PADANG LAWAS UTARA,DOLOK,TANJUNG BARU B,SUMUT II,19,28
SUMATERA UTARA,PADANG LAWAS UTARA,DOLOK,PASAR SIPIONGOT,SUMUT II,801,255
SUMATERA UTARA,PADANG LAWAS UTARA,DOLOK,BINTAIS JULU,SUMUT II,164,20
SUMATERA UTARA,PADANG LAWAS UTARA,DOLOK,BUNUT,SUMUT II,65,133
SUMATERA UTARA,PADANG LAWAS UTARA,DOLOK,PAYA OMBIK,SUMUT II,35,25
SUMATERA UTARA,PADANG LAWAS UTARA,DOLOK,AEK SUHAT JAE,SUMUT II,27,22
SUMATERA UTARA,PADANG LAWAS UTARA,DOLOK,HUTA BARU SIP,SUMUT II,17,63
SUMATERA UTARA,PADANG LAWAS UTARA,DOLOK,SIJORANG,SUMUT II,16,17
SUMATERA UTARA,PADANG LAWAS UTARA,DOLOK,SIMANINGGIR SIP,SUMUT II,61,31
SUMATERA UTARA,PADANG LAWAS UTARA,DOLOK,PANGARAN JULU I,SUMUT II,43,10
SUMATERA UTARA,PADANG LAWAS UTARA,DOLOK,MOMPANG LOMBANG,SUMUT II,103,18
SUMATERA UTARA,PADANG LAWAS UTARA,DOLOK,JANJI MANAHAN SIL,SUMUT II,399,65
SUMATERA UTARA,PADANG LAWAS UTARA,DOLOK,BARINGIN SIP,SUMUT II,97,8
SUMATERA UTARA,PADANG LAWAS UTARA,DOLOK,GUNUNG MARIA,SUMUT II,74,31
SUMATERA UTARA,PADANG LAWAS UTARA,DOLOK,MOMPANG DOLOK,SUMUT II,46,20
SUMATERA UTARA,PADANG LAWAS UTARA,DOLOK,AEK RAO TN,SUMUT II,32,53
SUMATERA UTARA,PADANG LAWAS UTARA,DOLOK,SIJANTUNG JULU,SUMUT II,178,54
SUMATERA UTARA,PADANG LAWAS UTARA,DOLOK,BATU RUNDING,SUMUT II,91,29
SUMATERA UTARA,PADANG LAWAS UTARA,DOLOK,LUBUK GODANG,SUMUT II,95,10
SUMATERA UTARA,PADANG LAWAS UTARA,DOLOK,BAHAP,SUMUT II,290,92
SUMATERA UTARA,PADANG LAWAS UTARA,DOLOK,AEK ILUNG,SUMUT II,130,44
SUMATERA UTARA,PADANG LAWAS UTARA,DOLOK,TARUTUNG BOLAK,SUMUT II,81,81
SUMATERA UTARA,PADANG LAWAS UTARA,DOLOK,SUNGAI PINING,SUMUT II,49,12
SUMATERA UTARA,PADANG LAWAS UTARA,DOLOK,SILOUNG,SUMUT II,32,28
SUMATERA UTARA,PADANG LAWAS UTARA,DOLOK,HUTAIMBARU GUL,SUMUT II,101,27
SUMATERA UTARA,PADANG LAWAS UTARA,DOLOK,SIPIONGOT,SUMUT II,229,32
SUMATERA UTARA,PADANG LAWAS UTARA,DOLOK,GUMBOT,SUMUT II,92,46
SUMATERA UTARA,PADANG LAWAS UTARA,DOLOK,GUNUNG SELAMAT,SUMUT II,9,31
SUMATERA UTARA,PADANG LAWAS UTARA,DOLOK,SILOGO LOGO,SUMUT II,101,15
SUMATERA UTARA,PADANG LAWAS UTARA,DOLOK,LUBUK KUNDUR,SUMUT II,13,17
SUMATERA UTARA,PADANG LAWAS UTARA,DOLOK,JAMBUR BATU,SUMUT II,52,24
SUMATERA UTARA,PADANG LAWAS UTARA,DOLOK,SIMATORKIS,SUMUT II,616,82
SUMATERA UTARA,PADANG LAWAS UTARA,DOLOK,RANCARAN,SUMUT II,15,35
SUMATERA UTARA,PADANG LAWAS UTARA,DOLOK,NAGA SARIBU,SUMUT II,20,28
SUMATERA UTARA,PADANG LAWAS UTARA,DOLOK,SIMATANIARI JAE,SUMUT II,57,37
SUMATERA UTARA,PADANG LAWAS UTARA,DOLOK,JANJI MANAHAN GUL,SUMUT II,36,10
SUMATERA UTARA,PADANG LAWAS UTARA,DOLOK,SIMATANIARI,SUMUT II,178,60
SUMATERA UTARA,PADANG LAWAS UTARA,DOLOK,PARMERAAN,SUMUT II,252,25
SUMATERA UTARA,PADANG LAWAS UTARA,DOLOK,PANCA,SUMUT II,112,60
SUMATERA UTARA,PADANG LAWAS UTARA,DOLOK,DALIHAN NATOLU,SUMUT II,184,52
SUMATERA UTARA,PADANG LAWAS UTARA,DOLOK,SUNGAI DATAR,SUMUT II,330,133
SUMATERA UTARA,PADANG LAWAS UTARA,DOLOK,LUBUK LANJANG,SUMUT II,129,16
SUMATERA UTARA,PADANG LAWAS UTARA,DOLOK,ARSE,SUMUT II,27,70
SUMATERA UTARA,PADANG LAWAS UTARA,DOLOK,SIMANGAMBAT TUA,SUMUT II,54,46
SUMATERA UTARA,PADANG LAWAS UTARA,DOLOK,SIGALA GALA,SUMUT II,24,17
SUMATERA UTARA,PADANG LAWAS UTARA,DOLOK,SIBAYO JAE,SUMUT II,6,36
SUMATERA UTARA,PADANG LAWAS UTARA,DOLOK,DOLOK SANGGUL,SUMUT II,16,12
SUMATERA UTARA,PADANG LAWAS UTARA,DOLOK,SILANGGE,SUMUT II,4,27
SUMATERA UTARA,PADANG LAWAS UTARA,DOLOK,PIJOR KOLING,SUMUT II,290,91
SUMATERA UTARA,PADANG LAWAS UTARA,DOLOK,PAGARAN JULU,SUMUT II,8,13
SUMATERA UTARA,PADANG LAWAS UTARA,DOLOK,SIALA GUNDI,SUMUT II,45,38
SUMATERA UTARA,PADANG LAWAS UTARA,DOLOK,SIRAGA HP,SUMUT II,48,47
SUMATERA UTARA,PADANG LAWAS UTARA,DOLOK,AEK SUNDUR,SUMUT II,119,36
SUMATERA UTARA,PADANG LAWAS UTARA,DOLOK,BARINGIN SIL,SUMUT II,148,53
SUMATERA UTARA,PADANG LAWAS UTARA,DOLOK,HULA BARINGIN,SUMUT II,16,20
SUMATERA UTARA,PADANG LAWAS UTARA,DOLOK,NABONGGAL,SUMUT II,138,22
SUMATERA UTARA,PADANG LAWAS UTARA,DOLOK,PURBA TUA,SUMUT II,1,25
SUMATERA UTARA,PADANG LAWAS UTARA,DOLOK,TANJUNG LONGAT,SUMUT II,210,55
SUMATERA UTARA,PADANG LAWAS UTARA,DOLOK,SIBIO BIO,SUMUT II,63,109
SUMATERA UTARA,PADANG LAWAS UTARA,DOLOK,SITUMBAGA,SUMUT II,110,52
SUMATERA UTARA,PADANG LAWAS UTARA,DOLOK,SIJARA JARA,SUMUT II,55,39
SUMATERA UTARA,PADANG LAWAS UTARA,DOLOK,HUTA BARU SIL,SUMUT II,95,51
SUMATERA UTARA,PADANG LAWAS UTARA,DOLOK,PAGARAN SIREGAR,SUMUT II,35,13
SUMATERA UTARA,PADANG LAWAS UTARA,DOLOK,PARIGI,SUMUT II,448,75
SUMATERA UTARA,PADANG LAWAS UTARA,DOLOK,NAPASUNDALI,SUMUT II,33,35
SUMATERA UTARA,PADANG LAWAS UTARA,DOLOK,AEK SUHAT TR,SUMUT II,88,44
SUMATERA UTARA,PADANG LAWAS UTARA,DOLOK,GUMARUNTAR,SUMUT II,63,8
SUMATERA UTARA,PADANG LAWAS UTARA,DOLOK,SIJANTUNG JAE,SUMUT II,126,31
SUMATERA UTARA,PADANG LAWAS UTARA,DOLOK,JANJI MATOGU,SUMUT II,88,83
SUMATERA UTARA,PADANG LAWAS UTARA,DOLOK,SIALANG DOLOK,SUMUT II,52,5
SUMATERA UTARA,PADANG LAWAS UTARA,DOLOK,BINANGA GUMBOT,SUMUT II,40,15
SUMATERA UTARA,PADANG LAWAS UTARA,DOLOK,SIMANOSOR,SUMUT II,30,11
SUMATERA UTARA,PADANG LAWAS UTARA,DOLOK,BUKIT TINGGI,SUMUT II,0,38
SUMATERA UTARA,PADANG LAWAS UTARA,DOLOK,SIMAMBAL,SUMUT II,18,29
SUMATERA UTARA,PADANG LAWAS UTARA,DOLOK,BANDAR NAULI,SUMUT II,35,22
SUMATERA UTARA,PADANG LAWAS UTARA,DOLOK,SIBAYO,SUMUT II,120,48
SUMATERA UTARA,PADANG LAWAS UTARA,DOLOK,SINABONGAN,SUMUT II,85,23
SUMATERA UTARA,PADANG LAWAS UTARA,DOLOK,SIRANAP,SUMUT II,86,23
SUMATERA UTARA,PADANG LAWAS UTARA,DOLOK,AEK TANGGA,SUMUT II,25,35
SUMATERA UTARA,PADANG LAWAS UTARA,DOLOK,RONGKARE,SUMUT II,102,83
SUMATERA UTARA,PADANG LAWAS UTARA,DOLOK,SIBUR-BUR,SUMUT II,200,63
SUMATERA UTARA,PADANG LAWAS UTARA,DOLOK,PINTU PADANG MERDEKA,SUMUT II,62,22
SUMATERA UTARA,SIMALUNGUN,DOLOK BATU NANGGAR,SERBELAWAN,SUMUT III,2115,1950
SUMATERA UTARA,SIMALUNGUN,DOLOK BATU NANGGAR,SILENDUK,SUMUT III,780,958
SUMATERA UTARA,SIMALUNGUN,DOLOK BATU NANGGAR,BAH TOBU,SUMUT III,1120,781
SUMATERA UTARA,SIMALUNGUN,DOLOK BATU NANGGAR,BANDAR SELAMAT,SUMUT III,849,744
SUMATERA UTARA,SIMALUNGUN,DOLOK BATU NANGGAR,DOLOK ILIR I,SUMUT III,624,381
SUMATERA UTARA,SIMALUNGUN,DOLOK BATU NANGGAR,DOLOK ILIR II,SUMUT III,219,255
SUMATERA UTARA,SIMALUNGUN,DOLOK BATU NANGGAR,BAHUNG KAHEAN,SUMUT III,489,313
SUMATERA UTARA,SIMALUNGUN,DOLOK BATU NANGGAR,DOLOK MAINU,SUMUT III,807,545
SUMATERA UTARA,SIMALUNGUN,DOLOK BATU NANGGAR,DOLOK MERANGIR I,SUMUT III,1704,759
SUMATERA UTARA,SIMALUNGUN,DOLOK BATU NANGGAR,DOLOK MERANGIR II,SUMUT III,184,103
SUMATERA UTARA,SIMALUNGUN,DOLOK BATU NANGGAR,KAHEAN,SUMUT III,632,675
SUMATERA UTARA,SIMALUNGUN,DOLOK BATU NANGGAR,DOLOK TENERA,SUMUT III,635,728
SUMATERA UTARA,SIMALUNGUN,DOLOK BATU NANGGAR,DOLOK KATARAN,SUMUT III,918,654
SUMATERA UTARA,SIMALUNGUN,DOLOK BATU NANGGAR,PADANG MAINU,SUMUT III,669,543
SUMATERA UTARA,SIMALUNGUN,DOLOK BATU NANGGAR,BAHUNG HULUAN,SUMUT III,451,204
SUMATERA UTARA,SIMALUNGUN,DOLOK BATU NANGGAR,AMAN SARI,SUMUT III,1067,718
SUMATERA UTARA,SERDANG BEDAGAI,DOLOK MASIHUL,PKN.DOLOK MASIHUL,SUMUT I,2208,969
SUMATERA UTARA,SERDANG BEDAGAI,DOLOK MASIHUL,DAME,SUMUT I,24,494
SUMATERA UTARA,SERDANG BEDAGAI,DOLOK MASIHUL,BLOK 10,SUMUT I,840,1043
SUMATERA UTARA,SERDANG BEDAGAI,DOLOK MASIHUL,KOTA TENGAH,SUMUT I,995,1082
SUMATERA UTARA,SERDANG BEDAGAI,DOLOK MASIHUL,SILAU MERAWAN,SUMUT I,98,257
SUMATERA UTARA,SERDANG BEDAGAI,DOLOK MASIHUL,PEKAN KAMIS,SUMUT I,110,378
SUMATERA UTARA,SERDANG BEDAGAI,DOLOK MASIHUL,BATU 12,SUMUT I,86,1151
SUMATERA UTARA,SERDANG BEDAGAI,DOLOK MASIHUL,BATU 13,SUMUT I,74,321
SUMATERA UTARA,SERDANG BEDAGAI,DOLOK MASIHUL,BAJA RONGGI,SUMUT I,1032,757
SUMATERA UTARA,SERDANG BEDAGAI,DOLOK MASIHUL,DOLOK SAGALA,SUMUT I,1616,829
SUMATERA UTARA,SERDANG BEDAGAI,DOLOK MASIHUL,DOLOK MANAMPANG,SUMUT I,1398,1277
SUMATERA UTARA,SERDANG BEDAGAI,DOLOK MASIHUL,PARDOMUAN,SUMUT I,28,265
SUMATERA UTARA,SERDANG BEDAGAI,DOLOK MASIHUL,TEGAL SARI,SUMUT I,668,284
SUMATERA UTARA,SERDANG BEDAGAI,DOLOK MASIHUL,PERTAMBATAN,SUMUT I,886,783
SUMATERA UTARA,SERDANG BEDAGAI,DOLOK MASIHUL,HUTA NAULI,SUMUT I,12,652
SUMATERA UTARA,SERDANG BEDAGAI,DOLOK MASIHUL,BANTAN,SUMUT I,1814,956
SUMATERA UTARA,SERDANG BEDAGAI,DOLOK MASIHUL,BUKIT CERMIN HILIR,SUMUT I,210,213
SUMATERA UTARA,SERDANG BEDAGAI,DOLOK MASIHUL,MALASORI,SUMUT I,93,582
SUMATERA UTARA,SERDANG BEDAGAI,DOLOK MASIHUL,SARANG GITING,SUMUT I,195,213
SUMATERA UTARA,SERDANG BEDAGAI,DOLOK MASIHUL,DURIAN PULOAN,SUMUT I,24,88
SUMATERA UTARA,SERDANG BEDAGAI,DOLOK MASIHUL,SARANG TOROP,SUMUT I,114,99
SUMATERA UTARA,SERDANG BEDAGAI,DOLOK MASIHUL,HAVEA,SUMUT I,89,95
SUMATERA UTARA,SERDANG BEDAGAI,DOLOK MASIHUL,ARAS PANJANG,SUMUT I,418,153
SUMATERA UTARA,SERDANG BEDAGAI,DOLOK MASIHUL,MARTEBING,SUMUT I,1261,536
SUMATERA UTARA,SERDANG BEDAGAI,DOLOK MASIHUL,KERAPUH,SUMUT I,941,258
SUMATERA UTARA,SERDANG BEDAGAI,DOLOK MASIHUL,TANJUNG MARIA,SUMUT I,183,93
SUMATERA UTARA,SERDANG BEDAGAI,DOLOK MASIHUL,BAH KERAPUH,SUMUT I,47,34
SUMATERA UTARA,SERDANG BEDAGAI,DOLOK MASIHUL,UJUNG SILAU,SUMUT I,111,62
SUMATERA UTARA,SERDANG BEDAGAI,DOLOK MERAWAN,NAGARAJA I,SUMUT I,77,128
SUMATERA UTARA,SERDANG BEDAGAI,DOLOK MERAWAN,PANGLONG,SUMUT I,130,249
SUMATERA UTARA,SERDANG BEDAGAI,DOLOK MERAWAN,BANDARAWAN,SUMUT I,125,193
SUMATERA UTARA,SERDANG BEDAGAI,DOLOK MERAWAN,GUNUNG PARA II,SUMUT I,709,500
SUMATERA UTARA,SERDANG BEDAGAI,DOLOK MERAWAN,LIMBONG,SUMUT I,874,675
SUMATERA UTARA,SERDANG BEDAGAI,DOLOK MERAWAN,DOLOK MERAWAN,SUMUT I,2047,1002
SUMATERA UTARA,SERDANG BEDAGAI,DOLOK MERAWAN,PARITOKAN,SUMUT I,106,111
SUMATERA UTARA,SERDANG BEDAGAI,DOLOK MERAWAN,KALEMBAK,SUMUT I,155,77
SUMATERA UTARA,SERDANG BEDAGAI,DOLOK MERAWAN,AFD.VI DOLOK ILIR,SUMUT I,37,82
SUMATERA UTARA,SERDANG BEDAGAI,DOLOK MERAWAN,PABATU I,SUMUT I,352,221
SUMATERA UTARA,SERDANG BEDAGAI,DOLOK MERAWAN,AFD. VII DOLOK ILIR,SUMUT I,35,88
SUMATERA UTARA,SERDANG BEDAGAI,DOLOK MERAWAN,PABATU II,SUMUT I,168,96
SUMATERA UTARA,SERDANG BEDAGAI,DOLOK MERAWAN,MAINU TENGAH,SUMUT I,417,166
SUMATERA UTARA,SERDANG BEDAGAI,DOLOK MERAWAN,BAHDAMAR,SUMUT I,108,296
SUMATERA UTARA,SERDANG BEDAGAI,DOLOK MERAWAN,PABATU III,SUMUT I,137,73
SUMATERA UTARA,SERDANG BEDAGAI,DOLOK MERAWAN,PABATU VI,SUMUT I,89,69
SUMATERA UTARA,SERDANG BEDAGAI,DOLOK MERAWAN,KORAJIM,SUMUT I,541,415
SUMATERA UTARA,SIMALUNGUN,DOLOK PANRIBUAN,NEGERI DOLOK,SUMUT III,16,795
SUMATERA UTARA,SIMALUNGUN,DOLOK PANRIBUAN,DOLOK PARMONANGAN,SUMUT III,103,1665
SUMATERA UTARA,SIMALUNGUN,DOLOK PANRIBUAN,DOLOK TOMUAN,SUMUT III,33,1013
SUMATERA UTARA,SIMALUNGUN,DOLOK PANRIBUAN,MARIHAT DOLOK,SUMUT III,18,651
SUMATERA UTARA,SIMALUNGUN,DOLOK PANRIBUAN,TIGA DOLOK,SUMUT III,30,789
SUMATERA UTARA,SIMALUNGUN,DOLOK PANRIBUAN,UJUNG BONDAR,SUMUT III,45,876
SUMATERA UTARA,SIMALUNGUN,DOLOK PANRIBUAN,MARIHAT RAJA,SUMUT III,18,728
SUMATERA UTARA,SIMALUNGUN,DOLOK PANRIBUAN,BANDAR DOLOK,SUMUT III,15,523
SUMATERA UTARA,SIMALUNGUN,DOLOK PANRIBUAN,GUNUNG MARIAH,SUMUT III,11,613
SUMATERA UTARA,SIMALUNGUN,DOLOK PANRIBUAN,SIATASAN,SUMUT III,12,506
SUMATERA UTARA,SIMALUNGUN,DOLOK PANRIBUAN,MARIHAT MARSADA,SUMUT III,6,423
SUMATERA UTARA,SIMALUNGUN,DOLOK PANRIBUAN,PONDOK BULUH,SUMUT III,16,823
SUMATERA UTARA,SIMALUNGUN,DOLOK PANRIBUAN,MARIHAT PONDOK,SUMUT III,15,551
SUMATERA UTARA,SIMALUNGUN,DOLOK PANRIBUAN,LUMBAN GORAT,SUMUT III,24,474
SUMATERA UTARA,SIMALUNGUN,DOLOK PANRIBUAN,PALIANAOPAT,SUMUT III,3,286
SUMATERA UTARA,SIMALUNGUN,DOLOK PARDAMEAN,TIGARAS,SUMUT III,40,778
SUMATERA UTARA,SIMALUNGUN,DOLOK PARDAMEAN,PARIK SABUNGAN,SUMUT III,22,1397
SUMATERA UTARA,SIMALUNGUN,DOLOK PARDAMEAN,SIBUNTUON,SUMUT III,11,709
SUMATERA UTARA,SIMALUNGUN,DOLOK PARDAMEAN,DOLOK SARIBU,SUMUT III,8,585
SUMATERA UTARA,SIMALUNGUN,DOLOK PARDAMEAN,BUTU BAYU PANE RAJA,SUMUT III,9,769
SUMATERA UTARA,SIMALUNGUN,DOLOK PARDAMEAN,TOGU DOMU NAULI,SUMUT III,6,395
SUMATERA UTARA,SIMALUNGUN,DOLOK PARDAMEAN,SILABAH JAYA,SUMUT III,24,647
SUMATERA UTARA,SIMALUNGUN,DOLOK PARDAMEAN,SIRUBE-RUBE GUNUNG PURBA,SUMUT III,23,801
SUMATERA UTARA,SIMALUNGUN,DOLOK PARDAMEAN,TANJUNG SARIBU,SUMUT III,3,457
SUMATERA UTARA,SIMALUNGUN,DOLOK PARDAMEAN,SIHEMUM BARU,SUMUT III,6,358
SUMATERA UTARA,SIMALUNGUN,DOLOK PARDAMEAN,NAGORI BAYU,SUMUT III,7,378
SUMATERA UTARA,HUMBANG HASUNDUTAN,DOLOK SANGGUL,PASAR DOLOKSANGGUL,SUMUT II,229,3222
SUMATERA UTARA,HUMBANG HASUNDUTAN,DOLOK SANGGUL,SILEANG,SUMUT II,12,876
SUMATERA UTARA,HUMBANG HASUNDUTAN,DOLOK SANGGUL,PURBA MANALU,SUMUT II,33,1049
SUMATERA UTARA,HUMBANG HASUNDUTAN,DOLOK SANGGUL,PASARIBU,SUMUT II,70,1961
SUMATERA UTARA,HUMBANG HASUNDUTAN,DOLOK SANGGUL,SIMARIGUNG,SUMUT II,18,507
SUMATERA UTARA,HUMBANG HASUNDUTAN,DOLOK SANGGUL,SAMPEAN,SUMUT II,7,294
SUMATERA UTARA,HUMBANG HASUNDUTAN,DOLOK SANGGUL,SILAGA LAGA,SUMUT II,2,583
SUMATERA UTARA,HUMBANG HASUNDUTAN,DOLOK SANGGUL,SOSOR GONTING,SUMUT II,5,1175
SUMATERA UTARA,HUMBANG HASUNDUTAN,DOLOK SANGGUL,SOSOR TAMBOK,SUMUT II,5,310
SUMATERA UTARA,HUMBANG HASUNDUTAN,DOLOK SANGGUL,PURBA DOLOK,SUMUT II,42,1097
SUMATERA UTARA,HUMBANG HASUNDUTAN,DOLOK SANGGUL,SIHITE I,SUMUT II,18,697
SUMATERA UTARA,HUMBANG HASUNDUTAN,DOLOK SANGGUL,LUMBAN TOBING,SUMUT II,14,561
SUMATERA UTARA,HUMBANG HASUNDUTAN,DOLOK SANGGUL,HUTABAGASAN,SUMUT II,20,1231
SUMATERA UTARA,HUMBANG HASUNDUTAN,DOLOK SANGGUL,MATITI II,SUMUT II,72,876
SUMATERA UTARA,HUMBANG HASUNDUTAN,DOLOK SANGGUL,SAITNIHUTA,SUMUT II,17,1310
SUMATERA UTARA,HUMBANG HASUNDUTAN,DOLOK SANGGUL,HUTARAJA,SUMUT II,38,1014
SUMATERA UTARA,HUMBANG HASUNDUTAN,DOLOK SANGGUL,LUMBAN PURBA,SUMUT II,23,715
SUMATERA UTARA,HUMBANG HASUNDUTAN,DOLOK SANGGUL,BONANIONAN,SUMUT II,30,1312
SUMATERA UTARA,HUMBANG HASUNDUTAN,DOLOK SANGGUL,PARIK SINOMBA,SUMUT II,4,490
SUMATERA UTARA,HUMBANG HASUNDUTAN,DOLOK SANGGUL,SIHITE II,SUMUT II,120,457
SUMATERA UTARA,HUMBANG HASUNDUTAN,DOLOK SANGGUL,JANJI,SUMUT II,5,401
SUMATERA UTARA,HUMBANG HASUNDUTAN,DOLOK SANGGUL,PAKKAT,SUMUT II,6,959
SUMATERA UTARA,HUMBANG HASUNDUTAN,DOLOK SANGGUL,SIRISIRISI,SUMUT II,29,1187
SUMATERA UTARA,HUMBANG HASUNDUTAN,DOLOK SANGGUL,HUTAGURGUR,SUMUT II,65,1135
SUMATERA UTARA,HUMBANG HASUNDUTAN,DOLOK SANGGUL,MATITI,SUMUT II,17,1022
SUMATERA UTARA,HUMBANG HASUNDUTAN,DOLOK SANGGUL,AEK LUNG,SUMUT II,21,870
SUMATERA UTARA,HUMBANG HASUNDUTAN,DOLOK SANGGUL,SIMANGARONSANG,SUMUT II,18,1026
SUMATERA UTARA,HUMBANG HASUNDUTAN,DOLOK SANGGUL,SOSOR TOLONG SIHITE III,SUMUT II,9,247
SUMATERA UTARA,PADANG LAWAS UTARA,DOLOK SIGOMPULON,JANJI MANAHAN GNT,SUMUT II,41,29
